,ROOM,FLOR,AREA,TYPE,EVAL,PRIC,OLD,SUBC,SUBD,CEDT,DISC
807,2,2,53.18,2,0,56225,1994,2,356,6.167340859946411,5
808,3,2,79.73,1,1,67729,1994,2,554,7.533331647037248,5
809,2,2,52.59,2,0,57236,1982,1,645,5.251901904811643,5
810,2,1,58.61,0,1,75073,1990,1,612,7.884185443283134,5
811,3,1,89.69,0,1,55748,2010,2,619,17.941512461648916,5
812,2,1,58.1,0,1,96214,1985,4,527,7.041072098523466,5
813,1,1,55.94,0,1,71148,2005,1,394,6.023414759074551,5
814,2,2,88.08,0,1,47571,2010,1,740,17.910601269040825,5
815,4,2,173.62,1,1,54718,2013,1,977,17.857761924555184,5
816,3,1,170.14,2,1,132245,2009,1,817,12.107866051189792,5
817,3,0,167.81,2,1,77171,2006,2,288,10.224375916234582,5
818,2,0,160.01,0,1,71246,2003,1,434,4.390027033943139,5
819,3,0,188.99,2,1,85190,2007,3,741,9.63396725140373,5
820,3,2,149.23,0,1,54279,2005,2,507,10.824084921743912,5
821,3,1,88.04,0,1,61336,1992,1,780,7.312206878588953,5
822,3,1,126.11,0,1,70574,1997,1,703,12.315460184737733,5
823,3,1,169.93,0,1,71089,2001,4,192,6.690588727319167,5
824,3,1,145.08,2,1,96361,2013,1,468,16.45811776965242,5
825,3,0,129.13,1,1,112290,2005,3,489,7.425225122565766,5
826,2,0,83.48,1,1,65286,2001,2,784,9.3067437509354,5
827,3,1,144.8,1,1,160912,2003,1,318,3.3502785806864814,5
828,3,2,149.61,2,1,96919,2005,2,206,5.177636114158356,5
829,1,0,49.61,1,1,110865,2004,2,755,3.982945024700276,5
830,2,1,81.09,2,1,130103,1999,4,606,2.6438079504628345,5
831,3,2,125.05,0,1,111876,2008,1,281,3.8043878724122275,5
832,3,1,69.69,0,1,110203,2006,3,471,2.4551854140521203,5
833,2,2,85.03,0,1,82912,2009,1,208,4.571571097115461,5
834,2,0,70,2,0,114286,1998,2,568,4.230286818326689,5
835,2,2,91.44,1,1,92958,2009,3,558,5.16829113054429,5
836,1,1,60.75,2,1,116873,2004,3,630,2.817838974105503,5
837,3,1,146.12,1,1,109500,2004,2,899,5.342930227429744,5
838,2,1,73.18,2,0,115469,2003,3,474,2.07101530087905,5
839,3,2,105.71,0,1,121086,2002,1,161,3.375767683525626,5
840,3,1,91.17,2,1,109576,2004,2,374,2.6067357291019584,5
841,2,0,92.02,2,1,146708,2004,1,318,3.3502785806864814,5
842,3,1,79.67,1,1,116606,2009,1,186,4.686426573433995,5
843,3,2,104.9,0,1,112489,2007,3,471,2.4551854140521203,5
844,3,1,146.77,1,1,101861,2002,2,619,4.096723596327773,5
845,2,1,76.19,2,0,119045,1992,1,617,3.5155466167899356,5
846,1,2,64.05,0,1,96800,2004,1,639,4.236044397513366,5
847,1,1,67.94,2,1,96409,2004,1,905,5.215087631236927,5
848,2,0,54.32,2,0,112298,1979,3,434,1.589162992148523,5
849,1,2,49.45,2,1,125177,2009,1,186,4.686426573433995,5
850,2,0,58.25,2,0,90988,1991,2,686,4.2036283701092545,5
851,2,2,88.33,2,1,105967,2004,3,630,2.817838974105503,5
852,2,2,52.03,2,0,125313,1981,2,863,2.7422686911193646,5
853,1,0,51.12,1,1,115024,2009,1,186,4.686426573433995,5
854,1,2,60.84,0,1,108482,2006,4,696,2.690184324863224,5
855,2,0,76.42,2,1,103115,2003,1,606,2.989730548793862,5
856,1,1,45.43,2,1,96633,2005,2,206,5.177636114158356,5
857,2,0,75.24,0,1,132377,2002,1,664,4.134592529769408,5
858,2,1,68.38,2,0,111144,2003,3,474,2.07101530087905,5
859,3,1,69.54,0,1,109290,2006,3,471,2.4551854140521203,5
860,1,1,47.86,1,1,112830,2005,1,300,3.7370676329790466,5
861,1,1,75.51,2,1,124222,1999,1,722,3.062859635274981,5
862,2,1,74.36,0,1,84455,2000,2,519,4.449777215441797,5
863,3,1,143.55,2,1,120377,2004,2,899,5.342930227429744,5
864,4,2,266.01,1,1,103004,2005,2,866,4.437893639781176,5
865,1,1,55.47,2,0,117722,2005,1,538,2.9976174155722757,5
866,2,2,63.75,1,1,107451,2005,1,300,3.7370676329790466,5
867,2,0,80.49,2,1,109331,2004,3,630,2.817838974105503,5
868,2,1,75.48,1,1,73795,2007,3,266,4.808076420731245,5
869,2,1,118.64,2,1,119690,2005,1,426,3.6121370810991547,5
870,2,2,71.7,2,0,102511,1998,2,568,4.230286818326689,5
871,2,1,77.58,2,1,109565,2004,2,374,2.6067357291019584,5
872,2,2,68.7,2,0,113538,2003,2,483,3.0416943693450538,5
873,1,2,52.25,2,0,105072,2003,3,474,2.07101530087905,5
874,2,1,55.12,2,0,137519,1996,2,450,5.544109278166503,5
875,2,0,61.11,2,1,106366,1994,1,807,5.930271432003424,5
876,2,2,57.67,2,0,106642,1990,2,690,2.770359888737264,5
877,2,1,56.34,2,0,92297,1980,2,797,3.730268921567941,5
878,2,0,70.03,0,1,105098,2008,1,460,3.871683427780007,5
879,2,0,58.79,1,1,111924,1988,2,834,5.93994007565727,5
880,2,1,65.47,2,1,102337,1987,1,181,3.7176252590057492,5
881,2,0,46.79,2,1,112204,1980,1,181,3.7176252590057492,5
882,1,1,45.85,2,0,128245,1997,3,550,2.163296508587029,5
883,3,2,104.62,1,1,46741,2012,1,708,23.26414289945908,5
884,3,1,162.92,2,1,45299,2015,1,684,23.11929679872427,5
885,3,0,139.35,2,0,26481,2004,1,533,31.608618574620767,5
886,2,2,90.23,1,1,30478,2010,2,791,30.094131165811934,5
887,3,2,128.64,2,1,47342,2014,1,930,23.468757104879348,5
888,3,2,95.46,2,1,43788,2017,1,532,27.908946965789205,5
889,2,1,89.3,1,1,47929,2014,1,338,22.467935635847684,5
890,3,2,88.62,2,0,25728,2004,1,399,28.772823020922093,5
891,3,2,162.92,2,1,44071,2015,1,684,23.11929679872427,5
892,2,1,88.12,1,1,31208,2011,2,791,30.094131165811934,5
893,2,2,80.74,2,0,25019,2001,1,391,31.330969884652156,5
894,3,1,87.29,2,1,45252,2012,1,233,24.426459086075937,5
895,2,0,87.13,1,1,41662,2013,1,519,22.219840546545917,5
896,2,1,89.04,1,1,31335,2009,2,791,30.094131165811934,5
897,2,0,89.29,1,0,30127,2009,2,791,30.094131165811934,5
898,2,2,85.39,1,1,44385,2014,1,581,22.342200022028763,5
899,2,0,53.13,1,1,40467,2014,1,591,22.781173674833422,5
900,2,1,80.8,2,1,42451,2016,1,994,23.60809271543128,5
901,2,2,88.72,1,1,46777,2012,1,708,23.26414289945908,5
902,2,1,88.01,2,1,23748,2010,1,259,34.722857962977386,5
903,3,2,108.53,2,1,42293,2015,1,603,19.541102023092744,5
904,2,1,73.73,2,1,26991,2016,1,253,35.97002362888286,5
905,3,1,95.64,2,1,43392,2016,1,994,23.60809271543128,5
906,2,2,69.23,1,1,37990,2016,1,722,31.376547112956658,5
907,3,1,137.94,2,0,26606,2004,1,533,31.608618574620767,5
908,2,1,55.82,0,1,35830,2014,1,591,22.781173674833422,5
909,1,1,58.01,1,1,32064,2010,2,791,30.094131165811934,5
910,3,0,100.73,2,1,39611,2015,1,233,24.426459086075937,5
911,2,0,100.54,0,1,28646,2009,1,533,31.608618574620767,5
912,3,0,87.86,2,1,26634,2010,1,259,34.722857962977386,5
913,2,2,78.23,0,1,36815,2015,1,711,22.484273040129636,5
914,3,1,94.96,2,1,43703,2016,1,994,23.60809271543128,5
915,2,2,67.87,2,0,20923,1994,1,444,35.691893876965366,5
916,3,0,88.27,2,1,44750,2011,1,233,24.426459086075937,5
917,2,1,86.6,2,1,23557,2010,1,259,34.722857962977386,5
918,2,0,94.26,2,0,27053,2004,1,399,28.772823020922093,5
919,3,2,100.18,2,1,22460,2016,2,571,39.92423564699592,5
920,3,2,125.73,1,1,42870,2014,1,579,28.230954912374106,5
921,2,1,87.15,1,1,39358,2013,1,690,21.888437602551775,5
922,3,0,121.25,2,1,47753,2015,1,950,23.360017276405046,5
923,1,1,51.06,2,0,30161,2004,2,578,29.462377155650195,5
924,3,0,119.61,1,1,45900,2013,1,813,23.350113217975586,5
925,2,1,80.8,2,1,41956,2016,1,994,23.60809271543128,5
926,3,1,88.08,2,1,43370,2011,1,233,24.426459086075937,5
927,2,2,69.74,1,1,44738,2014,1,338,22.467935635847684,5
928,1,1,64.86,0,1,26365,2006,1,120,30.00327153052376,5
929,2,2,85.83,2,1,37050,2011,1,792,28.43607047244219,5
930,2,2,83.08,0,1,27083,2006,1,120,30.00327153052376,5
931,2,0,83.87,1,1,30882,2009,2,791,30.094131165811934,5
932,2,0,68.24,2,1,32972,2016,1,750,25.86015720029935,5
933,2,0,74.84,1,1,41289,2014,1,338,22.467935635847684,5
934,3,1,103.77,2,1,47124,2015,1,950,23.360017276405046,5
935,3,2,132.46,2,1,101918,2004,2,465,6.996490316442537,6
936,3,1,140.36,2,1,43389,2004,2,733,13.559781687909595,6
937,3,1,120.52,1,1,60986,2007,1,657,17.689470869371576,6
938,3,1,150.74,0,1,45775,2000,3,523,6.7260850881363385,6
939,3,2,141.32,2,1,69347,2004,3,526,10.554571958051794,6
940,1,1,67,2,1,59403,2002,1,742,16.1733089857346,6
941,2,0,92.64,1,1,48144,2005,1,796,14.072713683086372,6
942,2,1,66.03,2,0,53764,1998,1,651,15.68373479094725,6
943,2,0,57.31,2,0,68051,1992,1,510,9.555010430303707,6
944,2,1,62.66,0,1,82828,1988,1,933,7.976547017936953,6
945,4,0,219.87,2,1,167372,2011,1,651,8.961251208630406,6
946,3,1,130.5,1,1,114943,2005,2,737,5.281965514956449,6
947,3,1,122.78,1,0,47239,2003,2,779,10.54768807451225,6
948,2,2,86.14,0,1,65707,1999,2,468,9.512146745106012,6
949,4,1,226.15,2,1,170684,2011,1,320,8.640079491441318,6
950,4,2,249.75,0,1,52053,2007,1,519,10.379327863341626,6
951,2,1,160.66,0,1,72825,2002,4,424,6.612052639136404,6
952,3,1,132.93,2,0,82676,1999,2,518,10.748829895800291,6
953,2,2,104.48,0,1,74177,2002,1,938,11.932481800285574,6
954,2,1,59.95,2,0,55046,1988,3,339,10.369471764793653,6
955,3,1,140.56,2,1,91065,2006,1,304,5.956874524516093,6
956,2,1,44.74,1,0,48726,1987,1,999,15.146562487998109,6
957,1,2,55.05,2,1,85196,2005,2,851,9.58829324499805,6
958,2,0,98.44,2,1,71618,2004,1,468,17.200333157241023,6
959,1,1,42.84,0,1,62092,1987,1,789,7.051701843462477,6
960,2,1,78.77,1,1,53066,2005,1,972,16.22935462821068,6
961,3,1,83.56,0,1,48947,2000,1,578,17.030190675498712,6
962,2,1,65.8,2,0,56991,1993,2,674,9.342643905661678,6
963,1,2,38.7,0,1,74161,2007,2,854,16.361518026046564,6
964,2,1,50.33,2,0,63581,1978,2,381,7.443984675110671,6
965,2,2,76.06,0,1,47200,2010,1,669,15.735598102813915,6
966,2,0,100.98,0,1,66845,2002,2,328,6.4043073018062735,6
967,2,0,53.71,2,0,80060,1994,1,849,10.34330358501324,6
968,3,2,91.41,2,1,93207,1998,3,612,6.7640051465382305,6
969,1,1,61.12,1,1,76735,2004,2,280,7.74677299240798,6
970,3,0,56.72,2,0,76693,1982,1,756,6.717969411142882,6
971,2,1,71.96,2,0,46554,1996,1,830,15.993003061106126,6
972,1,1,65.79,0,1,68400,2004,2,862,14.701858115996556,6
973,2,0,58.23,2,0,66118,1994,1,191,9.059839240930668,6
974,2,2,57.54,2,1,72993,1982,3,702,7.393671701697428,6
975,3,2,114.43,0,1,74107,2004,1,870,13.47991457391261,6
976,2,2,71.62,0,1,48730,2011,1,839,10.95162892291828,6
977,2,0,54.94,1,1,42774,1983,2,614,10.65051999291508,6
978,2,0,76.56,1,1,55513,2010,2,619,17.941512461648916,6
979,3,1,138.6,1,1,56278,2001,3,223,6.48963398602356,6
980,2,2,53.18,2,0,56225,1994,2,356,6.167340859946411,6
981,3,2,79.73,1,1,67729,1994,2,554,7.533331647037248,6
982,2,2,52.59,2,0,57236,1982,1,645,5.251901904811643,6
983,2,1,58.61,0,1,75073,1990,1,612,7.884185443283134,6
984,3,1,89.69,0,1,55748,2010,2,619,17.941512461648916,6
985,2,1,58.1,0,1,96214,1985,4,527,7.041072098523466,6
986,1,1,55.94,0,1,71148,2005,1,394,6.023414759074551,6
987,2,2,88.08,0,1,47571,2010,1,740,17.910601269040825,6
988,4,2,173.62,1,1,54718,2013,1,977,17.857761924555184,6
989,3,1,170.14,2,1,132245,2009,1,817,12.107866051189792,6
990,3,0,167.81,2,1,77171,2006,2,288,10.224375916234582,6
991,2,0,160.01,0,1,71246,2003,1,434,4.390027033943139,6
992,3,0,188.99,2,1,85190,2007,3,741,9.63396725140373,6
993,3,2,149.23,0,1,54279,2005,2,507,10.824084921743912,6
994,3,1,88.04,0,1,61336,1992,1,780,7.312206878588953,6
995,3,1,126.11,0,1,70574,1997,1,703,12.315460184737733,6
996,3,1,169.93,0,1,71089,2001,4,192,6.690588727319167,6
997,3,1,145.08,2,1,96361,2013,1,468,16.45811776965242,6
998,3,0,129.13,1,1,112290,2005,3,489,7.425225122565766,6
999,2,0,83.48,1,1,65286,2001,2,784,9.3067437509354,6
1000,3,1,144.8,1,1,160912,2003,1,318,3.3502785806864814,6
1001,3,2,149.61,2,1,96919,2005,2,206,5.177636114158356,6
1002,1,0,49.61,1,1,110865,2004,2,755,3.982945024700276,6
1003,2,1,81.09,2,1,130103,1999,4,606,2.6438079504628345,6
1004,3,2,125.05,0,1,111876,2008,1,281,3.8043878724122275,6
1005,3,1,69.69,0,1,110203,2006,3,471,2.4551854140521203,6
1006,2,2,85.03,0,1,82912,2009,1,208,4.571571097115461,6
1007,2,0,70,2,0,114286,1998,2,568,4.230286818326689,6
1008,2,2,91.44,1,1,92958,2009,3,558,5.16829113054429,6
1009,1,1,60.75,2,1,116873,2004,3,630,2.817838974105503,6
1010,3,1,146.12,1,1,109500,2004,2,899,5.342930227429744,6
1011,2,1,73.18,2,0,115469,2003,3,474,2.07101530087905,6
1012,3,2,105.71,0,1,121086,2002,1,161,3.375767683525626,6
1013,3,1,91.17,2,1,109576,2004,2,374,2.6067357291019584,6
1014,2,0,92.02,2,1,146708,2004,1,318,3.3502785806864814,6
1015,3,1,79.67,1,1,116606,2009,1,186,4.686426573433995,6
1016,3,2,104.9,0,1,112489,2007,3,471,2.4551854140521203,6
1017,3,1,146.77,1,1,101861,2002,2,619,4.096723596327773,6
1018,2,1,76.19,2,0,119045,1992,1,617,3.5155466167899356,6
1019,1,2,64.05,0,1,96800,2004,1,639,4.236044397513366,6
1020,1,1,67.94,2,1,96409,2004,1,905,5.215087631236927,6
1021,2,0,54.32,2,0,112298,1979,3,434,1.589162992148523,6
1022,1,2,49.45,2,1,125177,2009,1,186,4.686426573433995,6
1023,2,0,58.25,2,0,90988,1991,2,686,4.2036283701092545,6
1024,2,2,88.33,2,1,105967,2004,3,630,2.817838974105503,6
1025,2,2,52.03,2,0,125313,1981,2,863,2.7422686911193646,6
1026,1,0,51.12,1,1,115024,2009,1,186,4.686426573433995,6
1027,1,2,60.84,0,1,108482,2006,4,696,2.690184324863224,6
1028,2,0,76.42,2,1,103115,2003,1,606,2.989730548793862,6
1029,1,1,45.43,2,1,96633,2005,2,206,5.177636114158356,6
1030,2,0,75.24,0,1,132377,2002,1,664,4.134592529769408,6
1031,2,1,68.38,2,0,111144,2003,3,474,2.07101530087905,6
1032,3,1,69.54,0,1,109290,2006,3,471,2.4551854140521203,6
1033,1,1,47.86,1,1,112830,2005,1,300,3.7370676329790466,6
1034,1,1,75.51,2,1,124222,1999,1,722,3.062859635274981,6
1035,2,1,74.36,0,1,84455,2000,2,519,4.449777215441797,6
1036,3,1,143.55,2,1,120377,2004,2,899,5.342930227429744,6
1037,4,2,266.01,1,1,103004,2005,2,866,4.437893639781176,6
1038,1,1,55.47,2,0,117722,2005,1,538,2.9976174155722757,6
1039,2,2,63.75,1,1,107451,2005,1,300,3.7370676329790466,6
1040,2,0,80.49,2,1,109331,2004,3,630,2.817838974105503,6
1041,2,1,75.48,1,1,73795,2007,3,266,4.808076420731245,6
1042,2,1,118.64,2,1,119690,2005,1,426,3.6121370810991547,6
1043,2,2,71.7,2,0,102511,1998,2,568,4.230286818326689,6
1044,2,1,77.58,2,1,109565,2004,2,374,2.6067357291019584,6
1045,2,2,68.7,2,0,113538,2003,2,483,3.0416943693450538,6
1046,1,2,52.25,2,0,105072,2003,3,474,2.07101530087905,6
1047,2,1,55.12,2,0,137519,1996,2,450,5.544109278166503,6
1048,2,0,61.11,2,1,106366,1994,1,807,5.930271432003424,6
1049,2,2,57.67,2,0,106642,1990,2,690,2.770359888737264,6
1050,2,1,56.34,2,0,92297,1980,2,797,3.730268921567941,6
1051,2,0,70.03,0,1,105098,2008,1,460,3.871683427780007,6
1052,2,0,58.79,1,1,111924,1988,2,834,5.93994007565727,6
1053,2,1,65.47,2,1,102337,1987,1,181,3.7176252590057492,6
1054,2,0,46.79,2,1,112204,1980,1,181,3.7176252590057492,6
1055,1,1,45.85,2,0,128245,1997,3,550,2.163296508587029,6
1056,3,2,104.62,1,1,46741,2012,1,708,23.26414289945908,6
1057,3,1,162.92,2,1,45299,2015,1,684,23.11929679872427,6
1058,3,0,139.35,2,0,26481,2004,1,533,31.608618574620767,6
1059,2,2,90.23,1,1,30478,2010,2,791,30.094131165811934,6
1060,3,2,128.64,2,1,47342,2014,1,930,23.468757104879348,6
1061,3,2,95.46,2,1,43788,2017,1,532,27.908946965789205,6
1062,2,1,89.3,1,1,47929,2014,1,338,22.467935635847684,6
1063,3,2,88.62,2,0,25728,2004,1,399,28.772823020922093,6
1064,3,2,162.92,2,1,44071,2015,1,684,23.11929679872427,6
1065,2,1,88.12,1,1,31208,2011,2,791,30.094131165811934,6
1066,2,2,80.74,2,0,25019,2001,1,391,31.330969884652156,6
1067,3,1,87.29,2,1,45252,2012,1,233,24.426459086075937,6
1068,2,0,87.13,1,1,41662,2013,1,519,22.219840546545917,6
1069,2,1,89.04,1,1,31335,2009,2,791,30.094131165811934,6
1070,2,0,89.29,1,0,30127,2009,2,791,30.094131165811934,6
1071,2,2,85.39,1,1,44385,2014,1,581,22.342200022028763,6
1072,2,0,53.13,1,1,40467,2014,1,591,22.781173674833422,6
1073,2,1,80.8,2,1,42451,2016,1,994,23.60809271543128,6
1074,2,2,88.72,1,1,46777,2012,1,708,23.26414289945908,6
1075,2,1,88.01,2,1,23748,2010,1,259,34.722857962977386,6
1076,3,2,108.53,2,1,42293,2015,1,603,19.541102023092744,6
1077,2,1,73.73,2,1,26991,2016,1,253,35.97002362888286,6
1078,3,1,95.64,2,1,43392,2016,1,994,23.60809271543128,6
1079,2,2,69.23,1,1,37990,2016,1,722,31.376547112956658,6
1080,3,1,137.94,2,0,26606,2004,1,533,31.608618574620767,6
1081,2,1,55.82,0,1,35830,2014,1,591,22.781173674833422,6
1082,1,1,58.01,1,1,32064,2010,2,791,30.094131165811934,6
1083,3,0,100.73,2,1,39611,2015,1,233,24.426459086075937,6
1084,2,0,100.54,0,1,28646,2009,1,533,31.608618574620767,6
1085,3,0,87.86,2,1,26634,2010,1,259,34.722857962977386,6
1086,2,2,78.23,0,1,36815,2015,1,711,22.484273040129636,6
1087,3,1,94.96,2,1,43703,2016,1,994,23.60809271543128,6
1088,2,2,67.87,2,0,20923,1994,1,444,35.691893876965366,6
1089,3,0,88.27,2,1,44750,2011,1,233,24.426459086075937,6
1090,2,1,86.6,2,1,23557,2010,1,259,34.722857962977386,6
1091,2,0,94.26,2,0,27053,2004,1,399,28.772823020922093,6
1092,3,2,100.18,2,1,22460,2016,2,571,39.92423564699592,6
1093,3,2,125.73,1,1,42870,2014,1,579,28.230954912374106,6
1094,2,1,87.15,1,1,39358,2013,1,690,21.888437602551775,6
1095,3,0,121.25,2,1,47753,2015,1,950,23.360017276405046,6
1096,1,1,51.06,2,0,30161,2004,2,578,29.462377155650195,6
1097,3,0,119.61,1,1,45900,2013,1,813,23.350113217975586,6
1098,2,1,80.8,2,1,41956,2016,1,994,23.60809271543128,6
1099,3,1,88.08,2,1,43370,2011,1,233,24.426459086075937,6
1100,2,2,69.74,1,1,44738,2014,1,338,22.467935635847684,6
1101,1,1,64.86,0,1,26365,2006,1,120,30.00327153052376,6
1102,2,2,85.83,2,1,37050,2011,1,792,28.43607047244219,6
1103,2,2,83.08,0,1,27083,2006,1,120,30.00327153052376,6
1104,2,0,83.87,1,1,30882,2009,2,791,30.094131165811934,6
1105,2,0,68.24,2,1,32972,2016,1,750,25.86015720029935,6
1106,2,0,74.84,1,1,41289,2014,1,338,22.467935635847684,6
1107,3,1,103.77,2,1,47124,2015,1,950,23.360017276405046,6
1108,2,2,57.4,2,0,91987,1988,4,431,8.196208986290204,6
1109,4,1,287.77,2,1,114675,2014,1,686,18.895061009176498,6
1110,3,1,130.9,2,0,88618,1998,1,413,15.013671307773873,6
1111,3,2,56.9,2,0,94728,1982,4,431,8.196208986290204,6
1112,2,1,57.15,2,0,99738,1979,2,665,6.134769369582114,6
1113,3,2,90.8,0,1,127754,1992,2,390,9.685245430464906,6
1114,3,0,70.3,0,1,101707,1985,3,377,7.871698433842623,6
1115,3,1,126.65,0,1,60719,2001,1,477,17.42151832560887,6
1116,4,2,153.17,2,0,62611,2001,2,474,16.04658419368143,6
1117,5,2,248.4,0,1,112722,2002,2,346,9.894867321900577,6
1118,4,1,164.46,2,0,76615,2003,1,516,17.258459137174896,6
1119,2,1,114.52,2,1,80161,2004,1,303,12.819236324697394,6
1120,3,0,122.11,2,0,99910,2002,1,450,16.40265823210178,6
1121,3,1,139.86,2,0,92093,2003,1,516,17.258459137174896,6
1122,3,1,171.16,2,1,112176,2003,1,492,11.694776870572813,6
1123,3,1,85.7,0,1,137690,1997,2,559,5.603914049365612,6
1124,1,1,46.3,2,0,77322,1995,1,756,17.59049252125483,6
1125,2,1,55.4,2,0,107401,1991,2,751,10.332666949751879,6
1126,3,0,102.6,0,1,78461,1995,1,402,17.050216509747038,6
1127,2,1,84.04,1,1,102333,2006,1,443,7.81421048122868,6
1128,2,0,60.6,2,0,97360,1997,1,864,12.215658353795266,6
1129,1,2,44.6,0,1,130045,1989,1,477,7.3987217281426245,6
1130,2,1,57.7,2,0,103987,1984,2,645,10.018291541252703,6
1131,1,2,44.57,0,1,120709,1988,1,634,8.425142846104638,6
1132,3,2,150.73,2,1,94540,2011,1,563,17.48521899317965,6
1133,3,1,142.44,2,1,130582,2006,1,492,11.694776870572813,6
1134,4,2,161.1,2,0,90007,1997,1,872,9.63090434396678,6
1135,3,2,132.64,2,1,109319,2004,1,697,10.079423191055387,6
1136,3,1,117.95,1,1,95634,1995,2,725,9.784259300384605,6
1137,3,1,114.87,1,1,73823,2004,2,927,17.60185614505095,6
1138,3,1,167.49,0,1,112724,2003,1,930,7.84658143400031,6
1139,1,1,47.1,2,0,100850,1997,1,864,12.215658353795266,6
1140,2,1,84.86,0,1,147302,2002,2,718,10.669763362816258,6
1141,1,2,43.5,1,1,122529,1986,1,950,8.216476215573149,6
1142,1,1,45.5,2,0,103077,1996,1,828,5.662124013643746,6
1143,2,2,54.13,1,1,98282,1982,1,260,7.301474270790083,6
1144,3,0,94.13,2,0,86052,2011,1,664,19.2238695701705,6
1145,3,0,58.9,2,0,99491,1983,1,393,10.916330126336504,6
1146,2,2,60.9,2,0,90312,1994,1,841,10.063214913231251,6
1147,2,1,74.29,1,1,86822,2010,1,359,10.536139499847447,6
1148,2,2,87.45,0,1,84620,1997,1,409,12.129521476668199,6
1149,3,1,145.76,0,0,95980,1999,1,862,15.637911244387814,6
1150,3,1,175.09,2,1,159918,2000,2,726,10.885543279619927,6
1151,3,1,144.53,0,1,105169,2003,2,346,9.894867321900577,6
1152,3,1,96.7,2,0,80869,2000,1,789,11.779168676419246,6
1153,3,0,77.4,2,0,102972,1993,2,725,9.784259300384605,6
1154,3,0,76.3,2,0,95544,1989,2,665,6.134769369582114,6
1155,1,0,48.52,0,1,36068,2009,1,993,20.338304203290726,6
1156,3,2,114.71,2,0,41845,2001,1,967,25.03447108499071,6
1157,3,2,126.15,2,1,49941,2011,2,830,23.248402353192976,6
1158,4,1,153.49,2,0,40394,2000,1,901,25.28979053492935,6
1159,2,1,65.82,2,0,43452,1999,1,258,23.493722178982907,6
1160,2,0,87.41,1,1,54342,2014,1,716,24.516571644119566,6
1161,2,1,87.02,2,1,44243,2005,3,560,24.645624815030388,6
1162,3,2,143.37,1,1,48686,2005,1,341,22.179153413023222,6
1163,3,1,125.34,2,1,62949,2005,2,807,25.280862717737925,6
1164,3,0,121.49,0,1,36958,2004,1,381,19.242206401001614,6
1165,3,1,120.96,2,1,44478,2005,3,560,24.645624815030388,6
1166,3,1,127.94,2,1,50415,2005,1,993,20.338304203290726,6
1167,2,1,53.79,2,0,39041,1981,1,587,22.638410113524593,6
1168,2,0,92.31,2,1,48641,2003,1,257,24.529192621277208,6
1169,2,1,93.3,1,1,49840,2011,2,830,23.248402353192976,6
1170,2,1,102.89,1,1,41696,2004,1,520,20.828370230746263,6
1171,2,0,93.84,2,1,44758,2005,1,993,20.338304203290726,6
1172,2,0,101.52,2,0,43834,2002,1,684,20.803024638296982,6
1173,3,1,122.54,2,1,48148,2005,1,416,21.231027333121926,6
1174,2,2,92.39,2,1,55418,2004,1,504,24.787179151702997,6
1175,2,1,100.6,2,0,43042,2004,2,732,21.5575286610923,6
1176,1,2,61.23,1,1,44586,2009,2,335,23.638120485987383,6
1177,2,1,89.55,1,1,59744,2015,1,716,24.516571644119566,6
1178,3,0,122.63,2,0,40692,2004,1,660,20.182704399894337,6
1179,3,0,148.01,1,1,45606,2010,2,861,23.199442112257202,6
1180,3,0,134.98,2,0,48897,2005,1,967,25.209189544746142,6
1181,3,1,124.76,2,0,39516,2004,1,198,20.537773676637165,6
1182,2,0,101.38,2,0,47347,2005,1,144,24.854648138564226,6
1183,1,1,46.11,2,0,43809,2004,1,944,20.79407025740454,6
1184,2,0,98.26,2,1,40200,2011,3,515,24.80150623061706,6
1185,2,2,91.64,1,1,54453,2011,1,716,24.516571644119566,6
1186,2,1,90.33,1,1,51478,2016,2,525,24.72557749368384,6
1187,2,0,98.32,1,1,45668,2004,1,795,23.66440938689388,6
1188,2,1,70.88,2,0,33155,1997,1,533,23.7398223225769,6
1189,3,2,69.54,2,0,34225,1983,1,997,13.089431172605147,6
1190,1,2,59.76,2,0,42671,2000,1,901,25.28979053492935,6
1191,2,1,101.41,2,1,38261,2010,1,725,23.600400192613577,6
1192,1,2,73.57,0,1,40642,2004,2,453,20.26178524704923,6
1193,2,1,77.19,1,1,36016,2007,1,594,24.98197574279754,6
1194,2,1,99.17,2,1,39831,2006,1,725,23.600400192613577,6
1195,1,2,67.26,1,1,41035,2008,1,692,23.55696315987786,6
1196,1,0,49.71,0,1,42044,2018,2,389,22.31575963608289,6
1197,1,1,44.8,2,0,46206,2004,1,660,20.182704399894337,6
1198,1,1,53.68,0,1,38935,2009,1,993,20.338304203290726,6
1199,1,1,42.99,2,0,52571,2004,1,803,21.280581957891588,6
1200,1,2,46.24,1,1,55148,2006,1,985,24.072125197960112,6
1201,2,1,80.6,2,0,50869,2002,1,257,24.529192621277208,6
1202,2,2,91.4,2,1,43545,2012,1,489,22.890575264218057,6
1203,2,1,84.44,2,0,46779,2003,1,740,19.808522817999133,6
1204,1,1,65.09,1,1,59610,2011,1,716,24.516571644119566,6
